Section,Level,Label,LineId,ParentId,Derived,CONTA,NOME_CONTA,Prefixo
Passivo,1,Depósitos,passivo_depositos,,True,4999800001,GANHOS NO RECONHECIMENTO INICIAL A APROPRIAR,499
Passivo,1,Depósitos,passivo_depositos,,True,4999900004,RECEITAS A APROPRIAR,499
Passivo,2,Depósitos Interfinanceiros,passivo_dep_interfin,passivo_depositos,False,4131000009,DEPÓSITOS INTERFINANCEIROS,413
Passivo,2,Depósitos Interfinanceiros,passivo_dep_interfin,passivo_depositos,False,4139900008,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,413
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4000000006,Passivo Exigível,400
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4100000009,DEPÓSITOS,410
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4110000006,Depósitos à Vista,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4110500001,DEPÓSITOS À VISTA DE LIGADAS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4111000005,DEPÓSITOS DE PESSOAS NATURAIS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4112000004,DEPÓSITOS DE PESSOAS JURÍDICAS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4113000003,DEPÓSITOS DE INSTITUIÇÕES DO SISTEMA FINANCEIRO,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4114000002,DEPÓSITOS DE GOVERNOS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4116000000,DEPÓSITOS DE DOMICILIADOS NO EXTERIOR,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4116500005,DEPÓSITOS ESPECIAIS DO TESOURO NACIONAL,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4117500004,DEPÓSITOS OBRIGATÓRIOS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4117700000,DEPÓSITOS OBRIGATÓRIOS DE LIGADAS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4118000008,DEPÓSITOS PARA INVESTIMENTOS DECORRENTES DE INCENTIVOS FISCAIS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4118500003,DEPÓSITOS VINCULADOS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4119000007,SALDOS CREDORES EM CONTAS DE EMPRÉSTIMOS E FINANCIAMENTOS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4119800001,CONTAS ENCERRADAS,411
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4120000003,Depósitos de Poupança,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4121000002,DEPÓSITOS DE POUPANÇA LIVRES - PESSOAS NATURAIS,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4122000001,DEPÓSITOS DE POUPANÇA LIVRES - PESSOAS JURÍDICAS,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4122500006,DEPÓSITOS DE POUPANÇA DE LIGADAS,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4122700002,DEPÓSITOS DE POUPANÇA RURAL,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4129500009,OUTROS DEPÓSITOS DE POUPANÇA,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4129800008,CONTAS ENCERRADAS,412
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4130000000,Depósitos Interfinanceiros,413
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4140000007,Depósitos sob Aviso,414
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4142000005,DEPÓSITOS DE AVISO PRÉVIO EM MOEDAS ESTRANGEIRAS,414
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4150000004,Depósitos a Prazo,415
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4151000003,DEPÓSITOS A PRAZO,415
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4152000002,DEPÓSITOS A PRAZO EM MOEDAS ESTRANGEIRAS,415
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,415
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4159900002,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,415
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4160000001,Obrigações por Depósitos Especiais e de Fundos e Programas,416
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4161000000,DEPÓSITOS ESPECIAIS COM REMUNERAÇÃO,416
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4161500005,DEPÓSITOS DE PAGAMENTOS POR CONSIGNAÇÃO - EXTRAJUDICIAL,416
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4162000009,DEPÓSITOS DE FUNDOS E PROGRAMAS COM REMUNERAÇÃO,416
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4163000008,DEPÓSITOS DO FGTS,416
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4180000005,Depósitos em Moedas Estrangeiras,418
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4181000004,DEPÓSITOS EM MOEDAS ESTRANGEIRAS NO PAÍS,418
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4190000002,Outros Depósitos,419
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4192000000,DEPÓSITOS PARA LIQUIDAÇÃO DE AJUSTES E DE POSIÇÕES EM SISTEMAS DE COMPENSAÇÃO E DE LIQUIDAÇÃO,419
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4192500005,RECURSOS DISPONÍVEIS DE CLIENTES,419
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4193000009,CONTA DE PAGAMENTO PRÉ-PAGA,419
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4195000007,ORDENS DE PAGAMENTO EM MOEDA NACIONAL,419
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4200000002,OBRIGAÇÕES POR OPERAÇÕES COMPROMISSADAS,420
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4210000009,Carteira Própria,421
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4211000008,RECOMPRAS A LIQUIDAR - CARTEIRA PROPRIA,421
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4220000006,Carteira de Terceiros,422
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4222000004,RECOMPRAS A LIQUIDAR - CARTEIRA DE TERCEIROS,422
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4230000003,Obrigações por Venda de Títulos de Livre Movimentação,423
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4234000009,RECOMPRAS A LIQUIDAR - VENDA DE TÍTULOS DE TERCEIROS DE LIVRE MOVIMENTAÇÃO,423
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4300000005,OUTROS INSTRUMENTOS DE DÍVIDA,430
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4310000002,Recursos de Aceites Cambiais,431
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4311000001,OBRIGAÇÕES POR ACEITES DE TÍTULOS CAMBIAIS,431
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4320000009,Recursos por Emissões de Letras,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4320500004,OBRIGAÇÕES POR EMISSÃO DE LETRAS IMOBILIÁRIAS GARANTIDAS,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4322500002,OBRIGAÇÕES POR EMISSÃO DE LETRAS HIPOTECÁRIAS,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4323500001,OBRIGAÇÕES POR EMISSÃO DE LETRAS DE CRÉDITO IMOBILIÁRIO,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4324000005,OBRIGAÇÕES POR EMISSÃO DE LETRAS DE CRÉDITO DO AGRONEGÓCIO,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4325000004,OBRIGAÇÕES POR EMISSÃO DE LETRAS FINANCEIRAS,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4326000003,LETRAS DE CRÉDITO DE DESENVOLVIMENTO,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4329300009,OUTRAS,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4329900007,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,432
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4340000003,Recursos de Debêntures,434
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4341000002,OBRIGAÇÕES POR EMISSÃO DE DEBÊNTURES,434
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4350000000,Obrigações por Títulos e Valores Mobiliários no Exterior,435
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4351000009,OBRIGAÇÕES POR TÍTULOS E VALORES MOBILIÁRIOS NO EXTERIOR,435
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4359900008,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,435
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4370000004,Captação por Certificados de Operações Estruturadas,437
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4371300002,CAPTAÇÃO POR CERTIFICADOS DE OPERAÇÕES ESTRUTURADAS,437
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4379900002,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,437
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4390000008,Instrumentos de Dívida com Cláusulas de Subordinação,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4391000007,TÍTULOS DE DÍVIDA ELEGÍVEIS A CAPITAL,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4392000006,DÍVIDAS SUBORDINADAS ELEGÍVEIS A CAPITAL,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4396000002,TÍTULOS DE DÍVIDA NÃO ELEGÍVEIS A CAPITAL,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4397000001,DÍVIDAS SUBORDINADAS NÃO ELEGÍVEIS A CAPITAL,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4399900006,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,439
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4400000008,RELAÇÕES INTERFINANCEIRAS,440
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4410000005,Obrigações junto a Participantes de Sistema de Liquidação e de Arranjo de Pagamento,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4411000004,CHEQUES E OUTROS PAPÉIS RECEBIDOS,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4412000003,RECEBIMENTOS A DEVOLVER,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4413000002,RECEBIMENTOS REMETIDOS,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4415000000,RECEBIMENTOS REMETIDOS A REGULARIZAR,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4416000009,TRANSAÇÕES DE PAGAMENTO,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4416500004,OBRIGAÇÕES COM TRANSAÇÕES DE PAGAMENTOS INSTANTÂNEOS,441
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4420000002,Obrigações Vinculadas,442
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4421000001,REDESCONTO DO BANCO CENTRAL - COMPRA COM COMPROMISSO DE REVENDA - TÍTULOS PÚBLICOS FEDERAIS,442
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4430000009,Repasses Interfinanceiros,443
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4431000008,OBRIGAÇÕES POR REPASSES INTERFINANCEIROS,443
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4440000006,Relações com Correspondentes,444
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4443000003,CORRESPONDENTES NO PAÍS,444
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4450000003,Recursos Recebidos de Cooperativas Filiadas,445
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4451500007,RECURSOS RECEBIDOS - DEPÓSITOS DE POUPANÇA LIVRES PESSOAS NATURAIS,445
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4452700002,RECURSOS RECEBIDOS - DEPÓSITOS DE POUPANÇA RURAL,445
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4500000001,RELAÇÕES INTERDEPENDÊNCIAS,450
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4520000005,Transferências Internas de Recursos,452
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4521000004,CHEQUES E DOCUMENTOS A LIQUIDAR,452
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4600000004,OBRIGAÇÕES POR EMPRÉSTIMOS E REPASSES,460
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4610000001,Empréstimos no País - Instituições Oficiais,461
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4615000006,SFH - CONTA EMPRÉSTIMOS,461
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4618000003,OBRIGAÇÕES POR AQUISIÇÃO DE TÍTULOS FEDERAIS,461
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4620000008,Empréstimos no País - Outras Instituições,462
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4621000007,OBRIGAÇÕES POR EMPRÉSTIMOS NO PAÍS,462
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4629900006,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,462
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4630000005,Empréstimos no Exterior,463
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4631000004,OBRIGAÇÕES EM MOEDAS ESTRANGEIRAS,463
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4633000002,OBRIGAÇÕES POR EMPRÉSTIMOS NO EXTERIOR,463
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4639900003,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,463
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4640000002,Repasses do País - Instituições Oficiais,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4641000001,OBRIGAÇÕES POR REPASSES - TESOURO NACIONAL,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4642000000,OBRIGAÇÕES POR REPASSES - BANCO DO BRASIL,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4643000009,OBRIGAÇÕES POR REPASSES - BNDES,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4644000008,OBRIGAÇÕES POR REPASSES - CEF,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4645000007,OBRIGAÇÕES POR REPASSES - FINAME,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4646000006,OBRIGAÇÕES POR REPASSES - FINEP,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4649000003,OBRIGAÇÕES POR REPASSES - OUTRAS INSTITUIÇÕES OFICIAIS,464
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4660000006,Repasses do Exterior,466
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4661000005,OBRIGAÇÕES POR REPASSES DO EXTERIOR,466
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4669900004,(+/-) AJUSTE DE HEDGE DE VALOR JUSTO,466
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4680000000,Arrendamento,468
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4685000005,ARRENDATÁRIO,468
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4700000007,INSTRUMENTOS FINANCEIROS DERIVATIVOS,470
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4710000004,Instrumentos Financeiros Derivativos,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4710100007,CONTRATOS DE CÂMBIO - COMPRA DE MOEDA ESTRANGEIRA,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4710200000,CONTRATOS DE CÂMBIO - VENDA DE MOEDA ESTRANGEIRA,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4710500009,INSTRUMENTOS FINANCEIROS DERIVATIVOS - HEDGE DE CARTEIRA DE ATIVOS - LIG,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4711000003,OPERAÇÕES DE SWAP,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4713000001,COMPRAS A TERMO A PAGAR,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4714000000,VENDAS A TERMO A ENTREGAR,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4715000009,MERCADOS FUTUROS - AJUSTES DIARIOS A PAGAR,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4716000008,PRÊMIOS DE OPÇÕES LANÇADAS - AÇÕES,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4717000007,"PRÊMIOS DE OPCOES LANÇADAS - OUTROS ATIVOS, EXCETO AÇÕES",471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4718000006,DERIVATIVOS DE CRÉDITO,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4718500001,OUTROS INSTRUMENTOS FINANCEIROS DERIVATIVOS,471
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4800000000,PROVISÕES E OUTRAS OBRIGAÇÕES COM INSTRUMENTOS FINANCEIROS,480
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4810000007,Compromissos de Crédito e Créditos a Liberar,481
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4811000006,PROVISÃO PARA PERDAS ESPERADAS COM COMPROMISSOS DE CRÉDITO,481
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4812000005,PROVISÃO PARA PERDAS ESPERADAS COM CRÉDITOS A LIBERAR,481
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4830000001,Garantias Financeiras Prestadas,483
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4831000000,RECEITAS A APROPRIAR - PRÊMIOS RECEBIDOS POR GARANTIAS FINANCEIRAS PRESTADAS,483
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4832000009,PROVISÃO PARA PERDAS ESPERADAS COM GARANTIAS FINANCEIRAS PRESTADAS,483
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4850000005,Operações de Arrendamento Operacional,485
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4851000004,PROVISÃO PARA PERDAS ESPERADAS ASSOCIADAS A RISCO DE CRÉDITO,485
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4880000006,Obrigações por Empréstimos de Instrumentos Financeiros,488
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4881000005,VALORES A PAGAR DE EMPRÉSTIMOS DE INSTRUMENTOS FINANCEIROS,488
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4885000001,OBRIGAÇÕES POR VENDA DE INSTRUMENTOS FINANCEIROS DE TERCEIROS EMPRESTADOS,488
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4900000003,OUTRAS OBRIGAÇÕES,490
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4910000000,Cobrança e Arrecadação de Tributos e Assemelhados,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4911000009,IOF A RECOLHER,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4912500003,RECURSOS DO PROAGRO,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4913000007,RECEBIMENTOS DE CONTRIBUIÇÃO SINDICAL,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4913500002,RECEBIMENTOS DE CONTRIBUIÇÕES PREVIDENCIÁRIAS,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4914000006,RECEBIMENTOS DE TRIBUTOS ESTADUAIS E MUNICIPAIS,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4915000005,RECEBIMENTOS DE TRIBUTOS FEDERAIS,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4916000004,RECEBIMENTOS DO FGTS,491
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4930000004,Sociais e Estatutárias,493
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4931000003,REMUNERAÇÃO DO CAPITAL A PAGAR,493
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4931500008,PROVISÃO PARA PARTICIPAÇÕES NOS LUCROS,493
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4933000001,GRATIFICAÇÕES E PARTICIPAÇÕES A PAGAR,493
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4935500004,DEPÓSITO PARA GARANTIA DE PATRIMÔNIO LÍQUIDO EXIGIDO,493
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4940000001,Fiscais e Previdenciárias,494
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4941000000,IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR,494
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4941500005,PROVISÃO P/IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS,494
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4942000009,IMPOSTOS E CONTRIBUIÇÕES A RECOLHER,494
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4943000008,PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES DIFERIDOS,494
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4950000008,Negociação e Intermediação de Valores,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4950500003,AQUISIÇÃO E SUBSCRIÇÃO DE TÍTULOS DECORRENTES DE LANÇAMENTO,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4951000007,CAIXAS DE REGISTRO E LIQUIDAÇÃO,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4951500002,COMISSÕES E CORRETAGENS A PAGAR,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4952100009,COTAS A EMITIR,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4952400008,COTAS A RESGATAR,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4953000005,CREDORES CONTA LIQUIDAÇÕES PENDENTES,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4953300004,APLICAÇÕES INTERFINANCEIRAS DE TERCEIROS A LIQUIDAR,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4954000004,OPERAÇÕES COM ATIVOS FINANCEIROS E MERCADORIAS A LIQUIDAR,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4959000009,OUTRAS OBRIGAÇÕES POR NEGOCIAÇÃO E INTERMEDIAÇÃO DE VALORES,495
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4960000005,Recursos para Destinação Específica,496
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4961000004,OBRIGAÇÕES DE OPERAÇÕES COM LOTERIAS,496
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4963000002,OBRIGAÇÕES POR FUNDOS E PROGRAMAS SOCIAIS,496
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4965000000,OBRIGAÇÕES POR FUNDOS FINANCEIROS E DE DESENVOLVIMENTO,496
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4970000002,Operações Especiais,497
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4974500003,FUNDO DE INVESTIMENTOS SETORIAIS,497
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4980000009,Obrigações Diversas,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4981300007,TAXA DE ADMINISTRAÇÃO ANTECIPADA,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4981500003,ATIVOS NÃO FINANCEIROS A ENTREGAR DECORRENTES DE ADIANTAMENTOS RECEBIDOS,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4982000007,OBRIGAÇÕES EM MOEDA ESTRANGEIRA,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4985500009,OBRIGAÇÕES VINCULADAS AO TESOURO NACIONAL,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4988600009,VALORES A REPASSAR,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4989300009,OBRIGAÇÕES POR RECURSOS DE CONSORCIADOS GRUPOS ENCERRADOS - RECURSOS NÃO PROCURADOS,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4989700001,OBRIGAÇÕES POR ADIANTAMENTOS A TERCEIROS,498
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4990000006,Diversas,499
Passivo,2,Outros Depósitos,passivo_dep_outros,passivo_depositos,False,4990100009,OBRIGAÇÕES POR TRANSAÇÕES DE PAGAMENTO,499
